ProdSKU,StyleSKU,LongDescrption,ShortDescription,SizeGridID,RecommendedSellingPrice,ActualSellingPrice,IsVPI,IsMarkDown,SeasonID,YearID,ProductCategoryID,ProductGroupID,ProductSourceID,SupplierStyle,SupplierID,BuyerID,CostPriceUSD,CostPrice,IsAllowZero,DefaultTemplate,MarkDownTemplate,IsFreeGift,IsConsignment,IsDiscontinue,CreatedOn,UpdatedOn,AvailableSize,ColorID
701,247,TOMS,TOMS,82,1100,399.95,FALSE,FALSE,54,2019,120,Shoes,Bought Out,038001A13,2,Ahmed Rawat,1,137.5,No,BBB,BBB,FALSE,FALSE,FALSE,2019-06-11,2019-06-11,"1.0,1.5,2.0,2.5,3.0",300
701,257,TOMS,TOMS,82,750,299.95,FALSE,FALSE,54,2019,120,Shoes,Bought Out,001019a09,2,Ahmed Rawat,1,101.54,No,BBB,BBB,FALSE,FALSE,FALSE,2019-06-11,2019-06-11,"1.0,1.5,2.0,2.5,3.0",300
701,267,TOMS,TOMS,82,750,299.95,FALSE,FALSE,54,2019,120,Shoes,Bought Out,10004512,2,Ahmed Rawat,1,101.54,No,BBB,BBB,FALSE,FALSE,FALSE,2019-06-11,2019-06-11,"1.0,1.5,2.0,2.5,3.0",816
701,277,TOMS,TOMS,82,750,299.95,FALSE,FALSE,54,2019,120,Shoes,Bought Out,0011001A07,2,Ahmed Rawat,1,101.54,No,BBB,BBB,FALSE,FALSE,FALSE,2019-06-11,2019-06-11,"1.0,1.5,2.0,2.5,3.0",200
701,287,TOMS,TOMS,82,1100,399.95,FALSE,FALSE,54,2019,120,Shoes,Bought Out,10004546,2,Ahmed Rawat,1,137.5,No,BBB,BBB,FALSE,FALSE,FALSE,2019-06-11,2019-06-11,"1.0,1.5,2.0,2.5,3.0",705
701,297,TOMS,TOMS,82,1100,399.95,FALSE,FALSE,54,2019,120,Shoes,Bought Out,10000403,2,Ahmed Rawat,1,137.5,No,BBB,BBB,FALSE,FALSE,FALSE,2019-06-11,2019-06-11,"1.0,1.5,2.0,2.5,3.0",210
701,307,TOMS,TOMS,82,1100,399.95,FALSE,FALSE,54,2019,120,Shoes,Bought Out,10000702,2,Ahmed Rawat,1,137.5,No,BBB,BBB,FALSE,FALSE,FALSE,2019-06-11,2019-06-11,"1.0,1.5,2.0,2.5,3.0",200
701,317,TOMS,TOMS,82,750,299.95,FALSE,FALSE,54,2019,120,Shoes,Bought Out,1131051,2,Ahmed Rawat,1,101.54,No,BBB,BBB,FALSE,FALSE,FALSE,2019-06-11,2019-06-11,"1.0,1.5,2.0,2.5,3.0",712
701,337,TOMS,TOMS,82,750,299.95,FALSE,FALSE,54,2019,120,Shoes,Bought Out,001001B071,2,Ahmed Rawat,1,101.54,No,BBB,BBB,FALSE,FALSE,FALSE,2019-06-11,2019-06-11,"1.0,1.5,2.0,2.5,3.0",500
701,347,TOMS,TOMS,82,750,299.95,FALSE,FALSE,54,2019,120,Shoes,Bought Out,001019A09,2,Ahmed Rawat,1,101.54,No,BBB,BBB,FALSE,FALSE,FALSE,2019-06-11,2019-06-11,"1.0,1.5,2.0,2.5,3.0",200
701,357,TOMS,TOMS,82,1100,399.95,FALSE,FALSE,54,2019,120,Shoes,Bought Out,1,2,Ahmed Rawat,1,137.5,No,BBB,BBB,FALSE,FALSE,FALSE,2019-06-11,2019-06-11,"1.0,1.5,2.0,2.5,3.0",152
701,367,TOMS,TOMS,82,1100,399.95,FALSE,FALSE,54,2019,120,Shoes,Bought Out,1131012,2,Ahmed Rawat,1,137.5,No,BBB,BBB,FALSE,FALSE,FALSE,2019-06-11,2019-06-11,"1.0,1.5,2.0,2.5,3.0",722
701,377,TOMS,TOMS,82,750,299.95,FALSE,FALSE,54,2019,120,Shoes,Bought Out,001001A071,2,Ahmed Rawat,1,101.54,No,BBB,BBB,FALSE,FALSE,FALSE,2019-06-11,2019-06-11,"1.0,1.5,2.0,2.5,3.0",500
701,387,TOMS,TOMS,82,1100,399.95,FALSE,FALSE,54,2019,120,Shoes,Bought Out,10001170,2,Ahmed Rawat,1,137.5,No,BBB,BBB,FALSE,FALSE,FALSE,2019-06-11,2019-06-11,"1.0,1.5,2.0,2.5,3.0",207
701,397,TOMS,TOMS,82,750,299.95,FALSE,FALSE,54,2019,120,Shoes,Bought Out,10004533,2,Ahmed Rawat,1,101.54,No,BBB,BBB,FALSE,FALSE,FALSE,2019-06-11,2019-06-11,"1.0,1.5,2.0,2.5,3.0",421
701,407,TOMS,TOMS,82,750,299.95,FALSE,FALSE,54,2019,120,Shoes,Bought Out,001001B071,2,Ahmed Rawat,1,101.54,No,BBB,BBB,FALSE,FALSE,FALSE,2019-06-11,2019-06-11,"1.0,1.5,2.0,2.5,3.0",210
701,417,TOMS,TOMS,82,1100,399.95,FALSE,FALSE,54,2019,120,Shoes,Bought Out,10000402,2,Ahmed Rawat,1,137.5,No,BBB,BBB,FALSE,FALSE,FALSE,2019-06-11,2019-06-11,"1.0,1.5,2.0,2.5,3.0",200
701,427,TOMS,TOMS,82,1100,399.95,FALSE,FALSE,54,2019,120,Shoes,Bought Out,10004517,2,Ahmed Rawat,1,137.5,No,BBB,BBB,FALSE,FALSE,FALSE,2019-06-11,2019-06-11,"1.0,1.5,2.0,2.5,3.0",211
